Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Predicted Cargo Metric TONS - Linear Regression,Predicted Cargo Metric TONS - RF,Predicted Cargo Metric TONS - GB
200904,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,705.1196389165552,62.185974479999935,506.02424680694963
201505,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Cargo,Passenger,431.31361438298086,483.90300655199985,547.1932345125232
201902,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,495.5092547652091,15.453122328000006,373.42516753168053
200709,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,293.54798622810495,113.24277770399993,122.38177644335632
200605,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,389.36744044981265,856.2220823160004,386.72482960830837
200708,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,299.6685812352878,430.8862521600002,211.82508191829714
201910,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,210.00641282739002,157.24835531999994,161.87395632110847
200609,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,244.62969264269987,247.44002471999988,188.49965567653405
200507,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Enplaned,Cargo,Passenger,-3.9465404185489206,30.11181868799999,185.98742257904766
201101,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,12.043371995034931,1.322969760000002,38.66551347351178
200603,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Mail,Passenger,31.09661226822982,61.800314687999986,38.66551347351178
201208,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,383.1098289047243,945.1731826920004,422.84149286587353
201602,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,-44.840575520054244,2.1188789999999984,-1.5267960362778115
201809,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,375.8543239494238,470.7671088959996,330.4555213869757
200607,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,257.3581805527242,256.4455950000001,221.66761842520316
201312,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,466.5831726336585,589.3411517279998,498.86241106269733
201612,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,107.67610875498485,106.91595129600002,221.68063731091064
201101,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,57.366570305899586,48.06283003200006,175.13184930129475
201003,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,-20.427841592455934,46.003309128,18.77589088649498
202001,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,-123.49445953233567,0.5044939200000003,-7.8306320097496815
200806,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,763.0849334247694,971.1755264019997,736.0664412161192
201407,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,213.10104768946553,22.264828992000016,193.3950631548829
201208,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,100.40892655390076,82.369006272,148.95820616635032
201810,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,301.2968681699433,1374.2032403859992,242.20683231942527
201402,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,307.92359932616296,106.41766262400006,205.8770451660645
200906,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,-10.185104844260877,6.789947471999992,-5.515452978669902
201906,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,349.4055785295411,264.80781986399967,290.11578051675815
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,215.12907155001358,64.069299,202.80482320501653
201304,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,56.117642121006384,55.123417944000046,175.77338156000755
201003,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,77.20861712418696,13.12717946400001,38.66551347351178
201010,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,148.30169010973555,1.5248489760000004,72.3361924230323
200712,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,78.99895260105359,8.068863600000004,38.66551347351178
201304,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,-22.27970062522877,10.574241551999997,18.77589088649498
201406,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,74.72921782117214,11.456439120000011,47.19777720636112
201911,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,82.8481931883864,17.647058520000005,50.38846124545974
200703,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,244.03950695578078,399.02039855999965,330.3719003715048
201809,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,332.7376660458747,311.52091319999977,224.19287040839703
201211,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,24.148841405758503,1.6081662239999996,69.89366269369128
200612,US Airways,US,US Airways,US,Domestic,US,Deplaned,Express,Passenger,11.018893296670285,3.571877736000003,60.98872767364475
201303,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,172.4869175279116,6.107392872000003,85.83972983446445
200707,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,382.63421981027295,443.5637734079995,297.2191795777734
201009,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,102.75457172609958,0.025043255999999996,79.00268958467296
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,122.40599094240588,223.73985563999977,318.68648276487386
201409,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Express,Passenger,596.344794241217,0.07070263199999988,301.2587887892325
200801,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,287.87049722489064,150.71031007200008,203.36481206857812
200507,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,32.15725592495096,14.071860431999985,57.86378616500953
201202,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,412.5399766918806,620.0982028079995,422.84149286587353
201103,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,355.32155720949845,366.45031735199956,374.2953227558144
200601,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,77.53620546687148,98.47455055200015,146.44597306886394
201210,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,118.63694995937453,70.88958324000008,72.28546621670847
201910,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Cargo,Passenger,251.8735180359672,351.5813501760001,209.88770287991454
201311,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,335.8015391299971,255.82629945599987,202.80482320501653
201903,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,-22.692901740491152,17.15851317600001,42.67617118736184
201511,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,307.2529925667868,193.53129768000016,214.40930889891385
201810,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,349.99620466623946,249.02840491200007,290.11578051675815
201108,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,328.6835945010175,343.28657563200017,371.7830896583281
201008,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,704.479793935132,75.553806888,506.02424680694963
201009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,29.068773418466208,0.24553367999999992,57.86378616500953
201209,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Cargo,Passenger,108.28620504557807,5.382050184,148.6988724688665
201001,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,-88.2885772161817,11.025886536000009,-20.81818521233731
201408,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,107.27288503999966,8.712322415999983,54.44415279427561
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,466.59547734483976,564.1821959760008,498.86241106269733
200612,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,147.1923883894517,57.04489476000004,103.13487433855384
201712,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,55.28096852556018,105.63206824799983,60.053560676892275
201311,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,57.613798166575634,1.3345955279999984,104.31790871981575
200705,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,-22.109247703265055,120.75512399999998,103.1334862470479
201301,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,284.79431942958695,87.29762882400001,203.36481206857812
200710,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,543.6032926296082,232.79192445599995,422.2815040023119
201502,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,283.55769595587503,379.5868455120002,211.89707580142746
201202,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,9.960011030001397,76.61240495999999,38.66551347351178
200602,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,-59.2265864050014,18.538332623999988,-18.30595211485094
200507,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Mail,Passenger,-477.0477330435342,21.169602720000007,-63.93821379699774
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,628.1108989724069,763.5507451520009,548.269257730868
200507,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,309.31338750450436,223.4714287679999,220.81878511604478
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,654.7488616808876,1747.3734965700007,550.7814908283544
201411,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,186.71024447234913,229.63808901600012,214.40930889891385
202009,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,216.91952823037923,119.13079147200017,209.88770287991454
201312,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Cargo,Passenger,228.94542574862248,217.7441300159999,185.98742257904766
201806,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,210.6581220702153,215.10772516800003,207.37546978242815
201604,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,68.49071693658107,0.22901810400000017,152.3228739681571
201208,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,-51.81108349586816,80.24205772799988,100.62125314956153
202004,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Cargo,Passenger,167.41740166098543,173.4594568559998,224.7528592719586
201203,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,31.8053165906515,32.51709165600004,36.153280376025414
201704,Kalitta Air,K4,Kalitta Air,K4,International,Asia,Enplaned,Cargo,Freighter,608.6830784118556,276.74350099200007,444.22954006925397
201407,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,273.03849175434334,253.87352877599994,197.0319194093834
201607,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,84.71850928793106,13.81747248,47.629734974444155
201708,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,124.72888526808856,7.480049975999995,127.6860513874107
200707,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,-18.6067443376362,62.45634276000006,18.77589088649498
202012,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Express,Passenger,18.00154571856251,0.03194704799999994,-70.36121892977471
200511,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,98.90282595798772,43.74126489599999,153.24385919091978
201706,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,306.0532832266183,184.11042484800018,227.265092369445
200905,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,186.07938545001457,73.67882860799999,200.29259010753015
201204,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,-30.201475856414163,18.901811376000015,-6.033733551348196
201211,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,214.3187736466266,260.09714303999993,185.98742257904766
201904,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,243.1293356577064,341.6925390479996,227.265092369445
201002,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,192.26947491804685,102.84486407999994,185.98742257904766
200610,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Freighter,401.4730758359344,582.0198980400005,422.84149286587353
200708,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Cargo,Passenger,466.15589690947377,0.5149221840000001,438.55301719755334
201901,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,348.6811063045602,285.57610452000046,287.70246115738996
202003,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,-123.50676424351673,0.5233954320000004,-7.8306320097496815
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,15.782251104843908,4.34335608,-3.0032198811835307
200909,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,118.75793784851362,297.83655871199977,100.62264124106747
200603,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,-85.83993969111998,36.95681959199996,-20.81818521233731
200610,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,194.68119830956493,255.90665923200015,185.98742257904766
200708,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,76.8779034186764,34.06948322399995,146.44597306886394
200902,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,384.99244971545,426.61646543799964,422.84149286587353
202005,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,1998.043520778898,1138.9247716500013,1277.53841214272
201909,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,270.5682155287068,691.4494737360011,227.265092369445
201204,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Mail,Passenger,171.62876321557405,4.1737368959999985,81.97800029532789
201305,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,304.4038077431999,615.3868954800009,220.81878511604478
201409,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,-187.58961261700006,0.610205400000001,32.24190248933775
201808,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Cargo,Passenger,172.63399008714055,233.7581015280002,207.37546978242815
202008,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Express,Passenger,-42.44332111622771,3.3884827200000003,67.29993626480677
201606,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,674.193484361421,1910.1556723299996,641.3494533717834
200611,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,244.60552367011655,474.0235395839993,330.3719003715048
201610,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,66.50103408613586,123.77536970400013,72.23657435585693
200702,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,217.43845838084349,219.71703146400014,330.3719003715048
201505,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,189.17484005597157,51.84014774399996,194.519686311897
